
2025-05-08 00:00:03
涨停股统计信息：
建议仓位	涨停数(今/昨)	封板率(今/昨)	涨幅(今/昨)	跌停数(今/昨)
91	99/143	58.58%/80.34%	3.57%/4.31%	14/27

2025-05-08 00:00:03
强势板块信息：
板一/天/板数	板二/天/板数	板三/天/板数	板四/天/板数	板五/天/板数
央国企改革/20/8天4板	军工/17/8天4板	西部大开发/12/6天6板	人工智能/12/6天3板	新能源车/11/8天4板

2025-05-08 00:00:04
龙头股信息：
代码	名称	板块	板数	标签	警告
002809	红墙股份	    环氧丙烷	12天7板	12天7板,环氧丙烷,化学制品   	7/7/20250507
001316	润贝航科	     大飞机	12天7板	12天7板,大飞机,消毒剂     	5/7/20250507
002915	中欣氟材	PEEK材料概念	 9天6板	9天6板,PEEK材料概念,化学制品	4/4/20250507
600592	龙溪股份	    军民融合	 8天4板	8天4板,军民融合,大飞机     	4/6/20250507
603335	迪生力：	 汽车一体化压铸	 7天4板	7天4板,汽车一体化压铸,贬值受益 	5/8/20250507

2025-05-08 00:00:04
连板天梯信息：
昨板数	今板数	涨停数	连板成功	连板成功率
5	->6	  1	 1	100.0%
4	->5	  1	 0	  0.0%
3	->4	  4	 2	 50.0%
2	->3	 17	 5	29.41%
1	->2	128	16	 12.5%

2025-05-08 00:00:17
个股连板情况：
昨板数	今板数	成功	代码	名称	涨幅	标签	警告
5	->6	success	000565	   渝三峡Ａ	 9.99%	6天6板,军工,化学制品       	 2/5/20250507
4	->5	   fail	002229	   鸿博股份	 5.87%	6天4板,参股银行,造纸印刷     	 2/6/20250507
3	->4	   fail	600774	   汉商集团	 1.32%	4天3板,商业百货,新零售      	 5/9/20250507
3	->4	   fail	603040	   新坐标：	 7.39%	4天3板,汽车零部件,新能源车    	 4/6/20250507
3	->4	success	603030	   全筑股份	10.00%	4天4板,装修装饰,新型城镇化    	 4/8/20250507
3	->4	success	688280	精进电动-UW	20.05%	                   	None/None/nan
2	->3	   fail	603586	   金麒麟：	 0.65%	5天3板,汽车零部件,新能源车    	 4/8/20250507
2	->3	   fail	600735	   新华锦：	-3.51%	3天2板,医疗器械概念,婴童概念   	 5/9/20250507
2	->3	   fail	603900	   莱绅通灵	-1.49%	3天2板,黄金概念,珠宝首饰     	 6/9/20250507
2	->3	   fail	603359	   东珠生态	-6.85%	PPP模式,环保行业         	 8/8/20250507
2	->3	   fail	000158	   常山北明	 1.33%	3天2板,京津冀,雄安新区      	 6/9/20250507
2	->3	   fail	603922	   金鸿顺：	-2.71%	4天2板,新能源车,并购重组概念   	8/10/20250507
2	->3	   fail	605133	   嵘泰股份	 0.65%	工业母机人气龙头,工业母机,汽车零部件	 6/8/20250507
2	->3	   fail	002272	   川润股份	 0.93%	3天2板,军工,风能         	 6/8/20250507
2	->3	   fail	002355	   兴民智通	 4.21%	3天2板,无人机,低空经济      	 5/9/20250507
2	->3	   fail	603166	   福达股份	-2.05%	3天2板,机器人概念,减速器     	 6/7/20250507
2	->3	   fail	002164	   宁波东力	 3.30%	机构增持,风能,通用设备       	 5/8/20250507
2	->3	   fail	002664	   信质集团	 2.90%	3天2板,无人机,汽车零部件     	 5/9/20250507
2	->3	success	002471	   中超控股	10.09%	3天3板,商业航天,军工       	 5/9/20250507
2	->3	success	001316	   润贝航科	10.01%	12天7板,大飞机,消毒剂      	 5/7/20250507
2	->3	success	002730	   电光科技	10.01%	3天3板,军工,专用设备       	 5/8/20250507
2	->3	success	600592	   龙溪股份	10.01%	8天4板,军民融合,大飞机      	 4/6/20250507
2	->3	success	002915	   中欣氟材	 9.99%	9天6板,PEEK材料概念,化学制品 	 4/4/20250507

2025-05-08 00:00:24
昨日涨停成交量分析：
代码	名称	涨幅	昨套牢	昨获利	今套牢	今获利	今正常	今总量	标签
002553	南方精工	 1.69%	 13.55	 71	 -51	 -27	  55	-2.0	T1	   7.8%	固态电池人气龙头,汽车零部件,新能源车 	42-5/4+33 # 15+73%+2.5%    
600392	盛和资源	 1.63%	  9.98	178	-165	 999	 796	 0.0	T1	 11.81%	昨日首板,西部大开发,央国企改革    	24+134 # 4+100%+5.1%       
002006	精工科技	 1.58%	 11.19	153	 -84	 -57	 829	-4.0	T1	  8.55%	碳纤维人气龙头,碳纤维,商业航天    	2+-2 # 10+70%+3.0%         
000158	常山北明	 1.33%	 17.78	  8	  -7	  -1	  49	 4.0	T2	 11.48%	3天2板,京津冀,雄安新区       	444-160/7+277 # 25+80%+3.5%
002272	川润股份	 0.93%	 15.84	 94	 -72	 -14	 360	-4.0	T2	 11.05%	3天2板,军工,风能          	40-3/1+36 # 24+62%+3.5%    
002564	天沃科技	 0.66%	 10.15	245	   5	 -65	 -88	-2.0	T1	 -0.66%	熔盐储能人气龙头,军民融合,军工    	0+0 # 14+50%+0.2%          
002639	雪人股份	 0.36%	  6.56	119	-107	 143	  92	-4.0	T1	  8.68%	昨日首板,油气设服,海洋经济      	1+50 # 8+62%+0.8%          
600986	浙文互联	 0.12%	  12.5	189	 -70	 -99	 229	 1.0	T1	  4.86%	小米汽车人气龙头,央国企改革,小米汽车 	118-3/15+100 # 9+78%+2.9%  
002094	青岛金王	-0.26%	 -14.4	100	 -75	  67	 -27	-4.0	T1	  1.74%	昨日首板,化妆品概念,参股银行     	41-9/5+27 # 24+71%+4.9%    
002562	兄弟科技	 -0.8%	  8.58	186	-152	  82	 -30	 1.0	T1	  1.23%	昨日首板,PEEK材料概念,化学制品  	1+-1 # 5+40%+1.0%          
002131	利欧股份	-1.01%	 10.86	 63	 -44	 -18	 -16	 1.0	T1	  4.24%	海绵城市市值龙头,抖音概念(字节概念),	248-12/10+226 # 19+74%+4.7%
603166	福达股份	-2.05%	 19.02	142	-113	 -41	 244	 1.0	T2	  7.73%	3天2板,机器人概念,减速器      	2+36 # 19+68%+2.7%         
000815	美利云：	-2.26%	 17.48	238	 -54	-102	 -62	 1.0	T1	  0.36%	东数西算,国资云概念          	83-27/2+54 # 11+82%+2.7%   
000016	深康佳A	-2.87%	  12.3	230	 -77	-119	 139	-7.0	T1	 -0.73%	华为海思,IPv6           	137-40/1+96 # 22+82%+4.0%  
603300	海南华铁	-3.07%	  12.5	 32	 -24	   4	  31	 1.0	T1	  6.67%	昨日首板,数字经济,算力概念      	197-45/28+124 # 12+67%+3.5%
600735	新华锦：	-3.51%	 19.76	123	 -49	  -2	 714	-4.0	T2	  6.15%	3天2板,医疗器械概念,婴童概念    	0+14 # 4+50%+1.8%          

2025-05-08 00:01:25
上证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
000001	上证指数	 -3.11%	-2.0 |	 -0.20%	-1.0 |	  0.02%	 3.0 |	 -0.17%	-3.0 |
000001	上证指数	  1.19%	-3.0 |	 -0.05%	-2.0 |	 -0.08%	 4.0 |	  0.00%	-4.0 |
000001	上证指数	  0.56%	-4.0 |	 -0.23%	-3.0 |	 -0.19%	-1.0 |	  0.06%	-5.0 |
000001	上证指数	 -0.49%	-5.0 |	  1.13%	 1.0 |	  0.07%	-2.0 |	  0.15%	 1.0 |
000001	上证指数	  1.94%	 1.0 |	  0.80%	 2.0 |	  0.37%	 1.0 |	  0.22%	 2.0 |

2025-05-08 00:01:25
深证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
399001	深证综指	 -5.13%	-4.0 |	 -0.62%	-1.0 |	 -0.09%	 3.0 |	 -0.27%	-3.0 |
399001	深证综指	 -0.54%	-5.0 |	 -0.05%	-2.0 |	  0.03%	-1.0 |	 -0.11%	-4.0 |
399001	深证综指	  1.38%	-6.0 |	  0.51%	 1.0 |	 -0.32%	-2.0 |	  0.11%	-5.0 |
399001	深证综指	 -0.17%	-7.0 |	  1.84%	 2.0 |	 -0.01%	-3.0 |	  0.27%	-6.0 |
399001	深证综指	  2.06%	 1.0 |	  0.22%	 3.0 |	  0.33%	 1.0 |	  0.05%	 1.0 |

2025-05-08 00:05:37
涨停股统计信息：
建议仓位	涨停数(今/昨)	封板率(今/昨)	涨幅(今/昨)	跌停数(今/昨)
91	99/99	58.58%/80.34%	3.57%/3.57%	14/14

2025-05-08 00:05:37
强势板块信息：
板一/天/板数	板二/天/板数	板三/天/板数	板四/天/板数	板五/天/板数
央国企改革/20/8天4板	军工/17/8天4板	西部大开发/12/6天6板	人工智能/12/6天3板	新能源车/11/8天4板

2025-05-08 00:05:38
龙头股信息：
代码	名称	板块	板数	标签	警告
002809	红墙股份	    环氧丙烷	12天7板	12天7板,环氧丙烷,化学制品   	7/7/20250507
001316	润贝航科	     大飞机	12天7板	12天7板,大飞机,消毒剂     	5/7/20250507
002915	中欣氟材	PEEK材料概念	 9天6板	9天6板,PEEK材料概念,化学制品	4/4/20250507
600592	龙溪股份	    军民融合	 8天4板	8天4板,军民融合,大飞机     	4/6/20250507
603335	迪生力：	 汽车一体化压铸	 7天4板	7天4板,汽车一体化压铸,贬值受益 	5/8/20250507

2025-05-08 00:05:38
连板天梯信息：
昨板数	今板数	涨停数	连板成功	连板成功率
5	->6	  1	 1	100.0%
4	->5	  1	 0	  0.0%
3	->4	  4	 2	 50.0%
2	->3	 17	 5	29.41%
1	->2	128	16	 12.5%

2025-05-08 00:05:50
个股连板情况：
昨板数	今板数	成功	代码	名称	涨幅	标签	警告
5	->6	success	000565	   渝三峡Ａ	 9.99%	6天6板,军工,化学制品       	 2/5/20250507
4	->5	   fail	002229	   鸿博股份	 5.87%	6天4板,参股银行,造纸印刷     	 2/6/20250507
3	->4	   fail	600774	   汉商集团	 1.32%	4天3板,商业百货,新零售      	 5/9/20250507
3	->4	   fail	603040	   新坐标：	 7.39%	4天3板,汽车零部件,新能源车    	 4/6/20250507
3	->4	success	603030	   全筑股份	10.00%	4天4板,装修装饰,新型城镇化    	 4/8/20250507
3	->4	success	688280	精进电动-UW	20.05%	                   	None/None/nan
2	->3	   fail	603586	   金麒麟：	 0.65%	5天3板,汽车零部件,新能源车    	 4/8/20250507
2	->3	   fail	600735	   新华锦：	-3.51%	3天2板,医疗器械概念,婴童概念   	 5/9/20250507
2	->3	   fail	603900	   莱绅通灵	-1.49%	3天2板,黄金概念,珠宝首饰     	 6/9/20250507
2	->3	   fail	603359	   东珠生态	-6.85%	PPP模式,环保行业         	 8/8/20250507
2	->3	   fail	000158	   常山北明	 1.33%	3天2板,京津冀,雄安新区      	 6/9/20250507
2	->3	   fail	603922	   金鸿顺：	-2.71%	4天2板,新能源车,并购重组概念   	8/10/20250507
2	->3	   fail	605133	   嵘泰股份	 0.65%	工业母机人气龙头,工业母机,汽车零部件	 6/8/20250507
2	->3	   fail	002272	   川润股份	 0.93%	3天2板,军工,风能         	 6/8/20250507
2	->3	   fail	002355	   兴民智通	 4.21%	3天2板,无人机,低空经济      	 5/9/20250507
2	->3	   fail	603166	   福达股份	-2.05%	3天2板,机器人概念,减速器     	 6/7/20250507
2	->3	   fail	002164	   宁波东力	 3.30%	机构增持,风能,通用设备       	 5/8/20250507
2	->3	   fail	002664	   信质集团	 2.90%	3天2板,无人机,汽车零部件     	 5/9/20250507
2	->3	success	002471	   中超控股	10.09%	3天3板,商业航天,军工       	 5/9/20250507
2	->3	success	001316	   润贝航科	10.01%	12天7板,大飞机,消毒剂      	 5/7/20250507
2	->3	success	002730	   电光科技	10.01%	3天3板,军工,专用设备       	 5/8/20250507
2	->3	success	600592	   龙溪股份	10.01%	8天4板,军民融合,大飞机      	 4/6/20250507
2	->3	success	002915	   中欣氟材	 9.99%	9天6板,PEEK材料概念,化学制品 	 4/4/20250507

2025-05-08 00:05:58
昨日涨停成交量分析：
代码	名称	涨幅	昨套牢	昨获利	今套牢	今获利	今正常	今总量	标签
603286	日盈电子	-5.45%	| 0%	0% |	0%	0%	0% |	0%	4天2板,汽车零部件,无人驾驶     
601595	上海电影	 -3.7%	| 0%	0% |	0%	0%	0% |	0%	影视概念,文化传媒           
600259	广晟有色	-3.46%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,稀土永磁,小金属       
002422	科伦药业	-3.08%	| 0%	0% |	0%	0%	0% |	0%	大股东增持,肝炎概念,创新药      
603300	海南华铁	-3.07%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,数字经济,算力概念      
301123	奕东电子	-2.94%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,消费电子,电子烟       
000016	深康佳Ａ	-2.87%	| 0%	0% |	0%	0%	0% |	0%	华为海思,IPv6           
002672	东江环保	-2.68%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,垃圾分类,深圳特区      
603168	莎普爱思	-2.59%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,婴童概念,化学制药      
603883	老百姓：	-2.37%	| 0%	0% |	0%	0%	0% |	0%	机构推荐,中药概念,电商概念      
600303	曙光股份	-2.36%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,新能源车,汽车整车      
002576	通达动力	 -2.3%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,机器人概念,电机       
603322	超讯通信	-2.06%	| 0%	0% |	0%	0%	0% |	0%	智慧灯杆人气龙头,算力概念,Kimi概念
603109	神驰机电	-1.87%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,发电机概念,新能源      
603533	掌阅科技	-1.86%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,数字阅读,Kimi概念    
002860	星帅尔：	-1.84%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,光通信模块,ETC      
002861	瀛通通讯	-1.73%	| 0%	0% |	0%	0%	0% |	0%	AI眼镜,富士康            
002034	旺能环境	-1.72%	| 0%	0% |	0%	0%	0% |	0%	大股东增持,绿色电力,垃圾分类     
002440	闰土股份	 -1.7%	| 0%	0% |	0%	0%	0% |	0%	4天2板,化学制品           
605151	西上海：	-1.65%	| 0%	0% |	0%	0%	0% |	0%	统一大市场,新能源车          
603028	赛福天：	-1.54%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,TOPCon电池,知识产权  
001896	豫能控股	-1.51%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,华为概念,电力行业      
002719	麦趣尔：	 -1.4%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,新零售,婴童概念       
002790	瑞尔特：	-1.36%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,装修建材,智能家居      
300963	中洲特材	-1.32%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,有色金属,超超临界发电    
301387	光大同创	-1.04%	| 0%	0% |	0%	0%	0% |	0%	碳纤维人气龙头,消费电子,智能穿戴   
002562	兄弟科技	 -0.8%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,PEEK材料概念,化学制品  
603185	弘元绿能	-0.76%	| 0%	0% |	0%	0%	0% |	0%	太阳能,光伏设备            
300005	探路者：	-0.75%	| 0%	0% |	0%	0%	0% |	0%	抗菌面料人气龙头,商业航天,抗菌面料  
002981	朝阳科技	-0.68%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,医疗器械概念,小米概念    
600889	南京化纤	-0.63%	| 0%	0% |	0%	0%	0% |	0%	化纤行业,风能             
600775	南京熊猫	 -0.6%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,军工,人脑工程        
002482	广田集团	-0.53%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,装修装饰,新型城镇化     
001256	炜冈科技	-0.42%	| 0%	0% |	0%	0%	0% |	0%	专用设备                
002094	青岛金王	-0.26%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,化妆品概念,参股银行     
605588	冠石科技	-0.16%	| 0%	0% |	0%	0%	0% |	0%	光刻机(胶),柔性屏(折叠屏)     
002667	威领股份	-0.15%	| 0%	0% |	0%	0%	0% |	0%	垃圾分类,储能             
600203	福日电子	  0.1%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,无人机,央国企改革      
301082	久盛电气	 0.12%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,熔盐储能,核能核电      
600986	浙文互联	 0.12%	| 0%	0% |	0%	0%	0% |	0%	小米汽车人气龙头,央国企改革,小米汽车 
003038	鑫铂股份	 0.14%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,有色金属,太阳能       
603839	安正时尚	 0.17%	| 0%	0% |	0%	0%	0% |	0%	纺织服装,电商概念           
603123	翠微股份	 0.23%	| 0%	0% |	0%	0%	0% |	0%	央国企改革,新零售           
603893	瑞芯微：	 0.28%	| 0%	0% |	0%	0%	0% |	0%	3日主力净流入领先,EDR概念,国产芯片
603489	八方股份	 0.33%	| 0%	0% |	0%	0%	0% |	0%	共享经济,电机             
002639	雪人股份	 0.36%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,油气设服,海洋经济      
002901	大博医疗	 0.41%	| 0%	0% |	0%	0%	0% |	0%	3D打印人气龙头,3D打印,医疗器械概念
600337	美克家居	  0.5%	| 0%	0% |	0%	0%	0% |	0%	装修建材人气龙头,装修建材,智能家居  
603270	金帝股份	 0.51%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,风能,通用设备        
300366	创意信息	 0.63%	| 0%	0% |	0%	0%	0% |	0%	卫星互联网人气龙头,商业航天,军工   
002189	中光学：	  0.7%	| 0%	0% |	0%	0%	0% |	0%	军民融合,通用航空           
300918	南山智尚	 0.84%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,抗菌面料,纺织服装      
603863	松炀资源	 0.97%	| 0%	0% |	0%	0%	0% |	0%	节能环保,造纸印刷           
002546	新联电子	  1.0%	| 0%	0% |	0%	0%	0% |	0%	虚拟电厂估值龙头,虚拟电厂,电网设备  
605255	天普股份	  1.0%	| 0%	0% |	0%	0%	0% |	0%	燃料电池,汽车零部件          
600463	空港股份	 1.05%	| 0%	0% |	0%	0%	0% |	0%	军民融合,京津冀            
600743	华远地产	 1.06%	| 0%	0% |	0%	0%	0% |	0%	房地产开发,央国企改革         
002436	兴森科技	 1.08%	| 0%	0% |	0%	0%	0% |	0%	高带宽内存市值龙头,军民融合,军工   
600939	重庆建工	 1.36%	| 0%	0% |	0%	0%	0% |	0%	西部大开发,新型城镇化         
002933	新兴装备	 1.46%	| 0%	0% |	0%	0%	0% |	0%	航天航空,军民融合           
002006	精工科技	 1.58%	| 0%	0% |	0%	0%	0% |	0%	碳纤维人气龙头,碳纤维,商业航天    
600392	盛和资源	 1.63%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,西部大开发,央国企改革    
600340	华夏幸福	 1.64%	| 0%	0% |	0%	0%	0% |	0%	通用航空,京津冀            
000632	三木集团	 1.69%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,微盘股,央国企改革      
002364	中恒电气	 1.69%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,换电概念,长江三角      
002553	南方精工	 1.69%	| 0%	0% |	0%	0%	0% |	0%	固态电池人气龙头,汽车零部件,新能源车 
603169	兰石重装	 1.78%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,军工,煤化工         
603072	天和磁材	 1.81%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,新材料,次新股        
002544	普天科技	 1.81%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,军工,卫星互联网       
002255	海陆重工	 1.85%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,煤化工,氢能源        
000948	南天信息	 1.89%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,军工,西部大开发       
603316	诚邦股份	 2.07%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,建筑节能,微盘股       
600503	华丽家族	 2.17%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,房地产开发,参股银行     
605228	神通科技	  2.3%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,毫米波概念,汽车零部件    
002965	祥鑫科技	 2.47%	| 0%	0% |	0%	0%	0% |	0%	汽车一体化压铸人气龙头,低空经济,汽车一
000062	深圳华强	 2.56%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,新能源车,创投        
600396	华电辽能	 2.63%	| 0%	0% |	0%	0%	0% |	0%	6天3板,东北振兴,风能        
002549	凯美特气	 2.96%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,化学制品,光刻机(胶)    
000665	湖北广电	 2.98%	| 0%	0% |	0%	0%	0% |	0%	彩票概念人气龙头,央国企改革,彩票概念 
002427	尤夫股份	 3.05%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,海洋经济,化纤行业      
603616	韩建河山	 3.09%	| 0%	0% |	0%	0%	0% |	0%	水利建设人气龙头,微盘股,雄安新区   
002201	九鼎新材	 3.18%	| 0%	0% |	0%	0%	0% |	0%	玻璃玻纤人气龙头,商业航天,风能    
600589	大位科技	 3.19%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,大数据,小米概念       
002512	达华智能	 3.52%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,商业航天,卫星互联网     
605069	正和生态	 3.53%	| 0%	0% |	0%	0%	0% |	0%	乡村振兴人气龙头,微盘股,乡村振兴   
603758	秦安股份	  3.7%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,西部大开发,成渝特区     
002581	未名医药	 3.78%	| 0%	0% |	0%	0%	0% |	0%	生物疫苗人气龙头,生物疫苗,超级真菌  
002195	岩山科技	 3.88%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,人脑工程,首发经济      
600744	华银电力	 4.12%	| 0%	0% |	0%	0%	0% |	0%	7天4板,风能,央国企改革       
600105	永鼎股份	 4.17%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,通信设备,磁悬浮概念     
002491	通鼎互联	 4.25%	| 0%	0% |	0%	0%	0% |	0%	通信设备人气龙头,通信设备,北交所概念 
603011	合锻智能	 4.36%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,军工,工业母机        
600053	九鼎投资	 4.88%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,多元金融,创投        
000903	云内动力	 4.93%	| 0%	0% |	0%	0%	0% |	0%	昨日首板,西部大开发,燃料电池     

2025-05-08 00:06:46
人气个股信息1(排名350内+最近人气飙升超1000+最近涨幅<15%)：
代码	名称	涨幅	十日环比	人气排名	人气排名1日变动	人气排名3日变动	人气排名5日变动	九转	最近涨停	最近跌幅	标签	股本
600760	中航沈飞	6.46%	 1.97%	 47	1433	 344	  73	-1.0	F	 7.83%	今日主力净流入领先,航天航空,军民融合 	1232-814/183+235 # 4+50%+2.6%
600127	金健米业	6.53%	 1.78%	 90	1916	 379	 185	 9.0	F	 7.32%	粮食概念,农牧饲渔           	0+35 # 1+0%+-6.1%            
000519	中兵红箭	5.87%	 4.59%	 93	1012	 180	 139	 5.0	F	 7.06%	培育钻石市值龙头,军民融合,商业航天  	34+132 # 3+67%+-2.0%         
002724	海洋王：	7.95%	  6.1%	117	1355	 242	 -46	 9.0	F	11.58%	军工,石墨烯              	1+-1 # 6+67%+4.2%            
600316	洪都航空	6.99%	-1.55%	118	2843	 645	  54	-1.0	F	 6.12%	今日主力净流入领先,航天航空,大飞机  	256-112/32+112 # 5+60%+0.4%  
000592	平潭发展	5.39%	 2.38%	120	1161	 454	 101	 5.0	F	 6.83%	农牧饲渔,新材料            	55-9/1+45 # 9+56%+0.4%       
600320	振华重工	7.62%	 5.24%	121	1009	 199	 125	 7.0	F	 9.39%	海工装备,海洋经济           	6+108 # 3+67%+6.4%           
000768	中航西飞	4.09%	 1.02%	145	1448	 952	 339	-1.0	F	 5.21%	航天航空业绩龙头,航天航空,军民融合  	57+249 #                     
600879	航天电子	5.21%	-1.76%	149	1694	 582	 269	 9.0	F	 4.07%	空间站概念业绩龙头,航天航空,军民融合 	57+193 # 1+100%+4.5%         
601606	长城军工	6.23%	 4.65%	152	2213	 323	 321	-2.0	F	 7.56%	军民融合,军工             	5+33 # 6+67%+3.3%            
600470	六国化工	7.68%	-5.54%	155	2176	  34	 128	 8.0	F	 4.28%	化肥行业,磷化工            	32-8/1+23 # 7+86%+4.4%       
300775	三角防务	5.41%	 2.09%	164	1613	 696	  68	-1.0	F	 7.37%	航天航空,军民融合           	10+81 #                      
002683	广东宏大	7.17%	-0.35%	170	3780	 509	 414	-1.0	F	  5.2%	民爆概念业绩龙头,军民融合,民爆概念  	33+114 #                     
600650	锦江在线	7.62%	 0.82%	174	2175	1392	 545	-2.0	F	 9.33%	沪企改革,铁路公路           	1+47 # 15+47%+1.1%           
600765	中航重机	4.98%	 0.85%	179	2020	 722	  60	-1.0	F	  6.8%	航天航空成长龙头,航天航空,军民融合  	58+97 # 1+0%+-4.8%           
000712	锦龙股份	4.75%	 2.12%	180	 226	2277	 548	-4.0	F	 9.48%	参股银行,参股券商           	3+52 # 7+71%+3.1%            
301050	雷电微力	7.64%	-5.89%	191	2648	 837	  41	 9.0	F	 9.04%	卫星互联网业绩龙头,商业航天,军工   	9+76 # 2+0%+-6.5%            
300397	天和防务	7.02%	 6.31%	193	1840	 832	 498	-1.0	F	10.96%	军民融合,通用航空           	1+45 # 1+100%+3.0%           
600096	云天化：	3.72%	 1.21%	195	1249	 140	-174	 8.0	F	 1.54%	化肥行业业绩龙头,化肥行业,磷化工   	27+198 #                     
600081	东风科技	6.81%	-0.21%	203	1330	 387	 296	 9.0	F	10.83%	氢能源,央国企改革           	1+17 # 7+57%+0.6%            
002783	凯龙股份	4.08%	 3.68%	219	3310	 568	  86	-1.0	F	  3.7%	军民融合,民爆概念           	1+21 #                       
002246	北化股份	6.97%	12.02%	227	2395	-617	 487	 7.0	F	 9.07%	空间站概念人气龙头,军民融合,空间站概念	2+30 # 2+0%+-2.6%            
603120	肯特催化	5.23%	 -1.6%	231	 875	2007	 628	 1.0	F	 7.55%	环氧丙烷人气龙头,环氧丙烷,化学制品  	0+0 #                        
600372	中航机载	3.47%	 0.36%	232	1763	1121	 303	-1.0	F	 3.85%	航天航空,军民融合           	43+211 #                     
300922	天秦装备	 7.1%	 9.79%	233	1464	 241	 -56	-1.0	F	 7.64%	机构推荐,军民融合,军工        	0+20 # 1+100%+7.4%           
002297	博云新材	5.06%	 1.45%	234	2120	 362	 352	-1.0	F	 6.91%	航天航空,军民融合           	2+29 # 2+50%+-1.3%           
600893	航发动力	3.52%	-0.42%	235	1482	 343	 -14	-1.0	F	  5.0%	航天航空,大飞机            	192+355 # 1+100%+0.1%        
603966	法兰泰克	7.44%	11.06%	248	1673	1301	 986	 1.0	F	10.69%	机构推荐,专用设备,一带一路      	2+15 # 1+0%+-0.2%            

2025-05-08 00:06:46
人气个股信息2：
代码	名称	涨幅	十日环比	人气排名	人气排名1日变动	人气排名3日变动	人气排名5日变动	九转	最近涨停	最近跌幅	标签	股本
002006	精工科技	1.58%	11.19%	153	 -84	 -57	 829	-4.0	T1	 8.55%	碳纤维人气龙头,碳纤维,商业航天	2+-2 # 10+70%+3.0%  
600053	九鼎投资	4.88%	 3.44%	157	 -82	1122	 170	-2.0	T1	11.82%	昨日首板,多元金融,创投    	0+0 # 7+86%+0.6%    
002512	达华智能	3.52%	 1.83%	160	 -97	1215	 821	-2.0	T1	 13.8%	昨日首板,商业航天,卫星互联网 	2+42 # 12+67%+1.8%  
002106	莱宝高科	5.47%	 8.32%	163	-119	 776	1824	 1.0	T1	16.05%	昨日首板,石墨烯,新材料    	2+54 # 1+100%+5.5%  
600392	盛和资源	1.63%	 9.98%	178	-165	 999	 796	 0.0	T1	11.81%	昨日首板,西部大开发,央国企改革	24+134 # 4+100%+5.1%

2025-05-08 00:06:46
人气个股信息3（人气个股信息1排名350内+最近人气飙升超1000+最近涨停+最近跌幅超5%)：
代码	名称	涨幅	十日环比	人气排名	人气排名1日变动	人气排名3日变动	人气排名5日变动	九转	最近涨停	最近跌幅	标签	股本
