
2025-03-03 22:51:09
涨停统计、龙头股、强势板块、连板天梯：
建议仓位	涨停数	封板率	涨幅	跌停数
53	70/56	57.38%/62.22%	1.22%/-0.44%	-/47

2025-03-03 22:51:09
板一	板二	板三	板四	板五
锂电池/15/3天2板	国企改革/15/4天2板	新能源车/11/6天4板	固态电池/9/3天3板	军工/9/4天2板

2025-03-03 22:51:10
代码	名称	板块	板数	标签	警告
002575	群兴玩具	婴童概念	6天4板	6天4板,房地产服务,婴童概念               	20250228/4/7
603496	恒为科技	新型工业化	4天4板	4天4板,新型工业化,数字孪生               	20250228/4/7
601789	宁波建工	装配建筑	4天2板	4天2板,装配建筑,房屋检测                	20250228/7/8
000056	皇庭国际	租售同权	4天2板	4天2板,房地产服务,租售同权               	20250228/7/10
603200	上海洗霸	固态电池	3天3板	3天3板,固态电池,钠离子电池               	20250228/5/9

2025-03-03 22:51:10
昨板数	今板数	涨停数	连板成功	连板成功率
6	->7	1	0	0.0%
3	->4	2	1	50.0%
2	->3	11	3	27.27%
1	->2	38	5	13.16%
0	->1	57	57	100.0%

2025-03-03 22:51:12
昨板数	今板数	成功	代码	名称	涨幅	标签	警告
6	->7	fail	605100	华丰股份	-9.16%	7天6板,数据中心,发电机概念               	20250228/2/5
3	->4	fail	002276	万马股份	-4.73%	长江三角人气龙头,高压快充,人形机器人           	20250228/4/6
3	->4	success	603496	恒为科技	10.00%	4天4板,新型工业化,数字孪生               	20250228/4/7
2	->3	fail	603007	ST花王	-4.96%	3天2板,PPP模式,海绵城市               	20241216/8/13
2	->3	fail	002582	好想你	-9.92%	3天2板,RCEP概念,食品饮料              	20250228/5/10
2	->3	fail	600238	海南椰岛	-8.40%	3天2板,酿酒行业,彩票概念                	20250228/6/10
2	->3	fail	600693	东百集团	4.87%	3天2板,京东金融,跨境电商                	20250228/6/12
2	->3	fail	605300	佳禾食品	-9.98%	3天2板,食品饮料,代糖概念                	20250228/5/8
2	->3	fail	603377	ST东时	-0.41%	3天2板,汽车服务,职业教育                	20241216/8/11
2	->3	fail	002298	中电鑫龙	-9.95%	5天3板,无线充电,算力概念                	20250228/4/7
2	->3	fail	603959	ST百利	-4.55%	3天2板,工程咨询服务,氢能源               	20241216/8/11
2	->3	success	002575	群兴玩具	10.04%	6天4板,房地产服务,婴童概念               	20250228/4/7
2	->3	success	605066	天正电气	10.05%	3天3板,智能电网,电网设备                	20250228/6/9
2	->3	success	603200	上海洗霸	10.01%	3天3板,固态电池,钠离子电池               	20250228/5/9

2025-03-03 22:51:32
今日情绪(人气350、飙升100、涨幅超9%)：：
类型	涨幅	行业
热门	3.07%/331	固态电池(52),锂电池(35),电池(20),算力(15),小金属(11)
飙升	5.92%/59	锂电池(8),中药(5),大股东增持(4),医疗器械(3),专用设备(3)
涨幅	10.84%/87	固态电池(15),锂电池(13),电池(9),化学制品(4),可控核聚变(4)



上证：-15% 深圳：-12% 创业：-11% 300：-15% 1000：-10% 银行：-14%：

2025-03-03 22:51:49
涨幅后出货少：
代码	名称	涨停时间	涨停次数	涨<1量	涨>3量	涨>2量	涨>1量	成交额	cumu_ud	标签
300134	大富科技	20250225	1	67.0	21.0	5.0	7.0	0.8	-3.0	云游戏人气龙头,智能穿戴,云游戏              
600355	精伦电子	20250225	2	58.0	24.0	4.0	14.0	0.3	4.0	微盘股人气龙头,新型工业化,微盘股             
000980	众泰汽车	20250226	2	68.0	12.0	9.0	11.0	0.2	0.0	4天2板,新能源车,汽车整车                
000981	山子高科	20250226	1	68.0	14.0	0.0	18.0	1.6	0.0	大股东增持,西部大开发,新能源车              
600592	龙溪股份	20250226	2	67.0	21.0	0.0	12.0	0.5	-3.0	4天2板,通用设备,机器人概念               
600729	重庆百货	20250226	2	67.0	31.0	0.0	2.0	0.6	-3.0	4天2板,商业百货,互联金融                
603823	百合花	20250227	2	66.0	21.0	6.0	7.0	0.1	0.0	3天2板,锂电池,化学制品                 

2025-03-03 22:51:57
今日人气飙升前100+排名350升1000/150升450/50升150：
代码	名称	涨幅	换手	量比	成交额	cumu_ud	排名	较昨日变动	标签	股本
603399	永杉锂业	10.05%	3.32	1.16	0.0	0.0	42	2855	今日首板,小金属,锂电池                  	50-22/0+28 # 1141/4/75%/2.6%
300195	长荣股份	20.03%	21.57	3.93	0.2	0.0	48	2914	今日首板,ERP概念,锂电池                	19-1/0+18 # 2894/1/100%/8.5%
603936	博敏电子	10.04%	13.04	4.09	0.8	8.0	55	2631	今日首板,电子元件,新能源车                	57-10/3+44 #        
002942	新农股份	10.02%	5.59	4.13	0.1	8.0	90	3790	今日首板,磷化工,农药兽药                 	23-14/0+9 # 1327/3/0%/-5.2%
000688	国城矿业	10.02%	1.69	3.24	0.0	0.0	91	2895	今日首板,锂矿概念,小金属概念               	144-108/5+31 # 2296/2/50%/1.8%
603978	深圳新星	9.98%	3.55	1.62	0.0	0.0	96	4370	今日首板,锂电池,氟化工                  	0-0/0+0 # 352/9/56%/1.3%
603855	华荣股份	10.01%	2.47	5.04	0.0	0.0	99	4275	今日首板,专用设备,LED                 	74-30/5+39 # 2826/1/100%/2.6%
002581	未名医药	10.03%	3.46	1.43	0.0	0.0	109	2687	今日首板,生物制品,生物疫苗                	42-8/2+32 # 638/6/83%/3.3%
603326	我乐家居	9.97%	2.24	0.47	0.0	0.0	120	3234	今日首板,装修建材                     	23-15/2+6 # 1611/3/67%/1.9%
605133	嵘泰股份	10.0%	4.49	1.24	0.0	7.0	128	2881	今日首板,新能源车,特斯拉                 	53-32/3+18 # 1267/3/33%/0.8%
603135	中重科技	6.88%	10.85	5.25	0.3	-3.0	286	3444	新型工业化,专用设备                    	25-7/1+17 # 2516/1/0%/-3.0%

2025-03-03 22:53:50
排名350内+最近人气飙升超1000+最近涨幅<15%：
代码	名称	涨幅	十日环比	人气排名	排名变动	排名变动3	排名变动5	cumu_ud	最近涨停	最近跌幅	标签	股本
001359	平安电工	0.07	4.43	221	-187	1510	2556	-2.0	T1	9.39	昨日首板,固态电池,锂电池                 	14-0/0+14 #         
000785	居然智家	-0.22	0.44	289	-118	29	277	2.0	T1	4.83	商业百货人气龙头,新零售,商业百货             	271-168/44+59 # 148/13/62%/3.8%
000158	常山北明	-0.32	9.19	65	10	-48	-3	-2.0	T1	-10.58	综合行业人气龙头,鸿蒙概念,综合行业            	444-160/7+277 # 28/23/78%/3.3%
002031	巨轮智能	-0.7	17.87	22	31	-27	-5	-4.0	T1	-5.05	工业母机人气龙头,专用设备,核能核电            	202-22/3+177 # 31/22/77%/3.5%
000536	华映科技	-1.86	10.61	148	-70	-43	195	-1.0	T1	-4.37	3D玻璃人气龙头,玻璃基板,荣耀概念            	159-76/14+69 # 36/21/86%/7.1%
601995	中金公司	-1.98	9.7	339	-136	-219	985	-9.0	T1	-3.18	证券,券商概念                       	1876-1492/123+261 # 1212/4/50%/-0.3%
600100	同方股份	-2.46	9.58	342	-136	-73	-181	-3.0	T1	-10.13	AI语料人气龙头,网络游戏,算力概念            	293-88/25+180 # 938/4/50%/2.7%
600602	云赛智联	-2.76	7.99	167	-80	-69	-75	-3.0	T1	-21.91	食品安全人气龙头,算力概念,国资云概念           	308-106/10+192 # 315/9/89%/6.2%
000759	中百集团	-3.34	18.67	69	2	27	358	3.0	T1	15.31	大股东增持,免税概念,社区团购               	67-31/2+34 # 55/19/74%/4.8%
601881	中国银河	-3.96	12.75	161	-46	-118	962	-4.0	T2	2.84	4天2板,证券,券商概念                  	1870-1518/73+279 # 751/5/40%/-0.1%
002654	万润科技	-4.42	19.29	292	-175	-82	187	-1.0	T1	-2.0	智慧灯杆市值龙头,存储芯片,快手概念            	130-38/8+84 # 488/7/86%/6.6%
002402	和而泰：	-4.86	13.31	170	-74	-94	104	-3.0	T1	-6.37	毫米波概念,消费电子                    	194-9/18+167 # 258/10/70%/2.7%
002335	科华数据	-4.89	11.25	331	-165	-56	-120	1.0	T1	-12.06	东数西算,液冷概念                     	204-57/7+140 # 330/9/67%/3.3%
603667	五洲新春	-7.06	16.12	153	-19	-101	65	-3.0	T1	-12.44	机器人执行器,减速器                    	180-59/13+108 # 131/14/71%/4.1%
603690	至纯科技	-7.34	3.34	277	-244	724	1753	-1.0	T1	10.0	昨日首板,光通信模块,CPO概念              	0-0/0+0 # 997/4/75%/0.6%
600734	实达集团	-7.71	2.02	189	-176	445	551	-6.0	T1	5.96	昨日首板,通信设备,智能穿戴                	101-26/5+70 # 1082/4/50%/-0.2%
603662	柯力传感	-8.33	8.54	179	0	-37	-2	-3.0	T1	-8.36	仪器仪表市值龙头,边缘计算,机器人执行器          	247-128/5+114 # 293/10/70%/3.3%
600238	海南椰岛	-8.4	10.73	205	-176	840	2699	-6.0	T2	20.83	3天2板,酿酒行业,彩票概念                	30-6/2+22 # 1259/3/67%/3.7%
000678	襄阳轴承	-9.32	9.51	185	-171	270	861	-8.0	T1	14.34	昨日首板,湖北自贸,减速器                 	38-18/1+19 # 497/7/29%/-1.5%
301182	凯旺科技	-9.52	12.0	266	-219	683	1321	-6.0	T1	25.36	昨日首板,消费电子,铜缆高速连接              	15-2/2+11 # 1182/4/50%/1.8%
603037	凯众股份	-9.7	10.5	268	-253	433	1417	-3.0	T1	14.0	昨日首板,汽车零部件,小米汽车               	34-11/0+23 # 2456/1/0%/-0.8%
600811	东方集团	-9.81	6.16	2	1	199	239	0.0	T1	-7.36	IPO受益,社区团购                    	85-25/3+57 # 42/20/50%/2.3%
002582	好想你：	-9.92	17.08	32	-20	63	532	-8.0	T2	21.03	3天2板,RCEP概念,食品饮料              	39-4/4+31 # 140/14/64%/1.2%
603956	威派格：	-9.95	3.91	209	73	-88	-127	-3.0	T1	-13.18	15天8板,净水概念,智谱AI               	50-26/5+19 # 244/11/55%/3.1%
603660	苏州科达	-9.96	11.9	168	-123	298	1006	0.0	T1	14.84	全息技术人气龙头,云计算,电子车牌             	47-12/1+34 # 616/6/83%/4.1%
605300	佳禾食品	-9.98	18.39	236	-204	173	1512	0.0	T2	21.01	3天2板,食品饮料,代糖概念                	66-55/3+8 # 834/5/60%/3.8%
600246	万通发展	-10.06	16.78	326	-15	72	562	-8.0	T1	3.77	5G概念,天基互联                     	142-70/9+63 # 420/8/75%/6.2%

2025-03-03 22:54:06
大盘买卖点

2025-03-03 22:54:06
上证指数：
代码	名称	涨幅102	ud102	涨幅101	ud101	涨幅30	ud30	涨幅15	ud15
000001	上证指数	1.63%	2.0 |	-0.80%	-1.0 |	-0.18%	3.0 |	-0.13%	-6.0 |
000001	上证指数	1.30%	3.0 |	1.02%	1.0 |	0.03%	-1.0 |	-0.24%	-7.0 |
000001	上证指数	0.97%	4.0 |	0.23%	2.0 |	-0.30%	-2.0 |	-0.01%	-8.0 |
000001	上证指数	-1.72%	5.0 |	-1.98%	-1.0 |	-0.25%	-3.0 |	-0.06%	-9.0 |
000001	上证指数	-0.12%	6.0 |	-0.12%	-2.0 |	0.06%	-4.0 |	0.13%	-1.0 |

2025-03-03 22:54:06
深证综指：
代码	名称	涨幅102	ud102	涨幅101	ud101	涨幅30	ud30	涨幅15	ud15
399001	深证综指	4.13%	2.0 |	-1.17%	5.0 |	-0.22%	3.0 |	-0.20%	-6.0 |
399001	深证综指	1.64%	3.0 |	0.93%	6.0 |	0.02%	4.0 |	-0.34%	-7.0 |
399001	深证综指	2.25%	4.0 |	-0.26%	-1.0 |	-0.49%	-1.0 |	-0.03%	-8.0 |
399001	深证综指	-3.46%	5.0 |	-2.89%	-2.0 |	-0.38%	-2.0 |	-0.11%	-9.0 |
399001	深证综指	0.36%	6.0 |	0.36%	-3.0 |	0.13%	-3.0 |	0.24%	-1.0 |

2025-03-03 22:54:13
热门100的买卖点：
代码	名称	收盘	涨幅	成交额	cumu_ud	排名	较昨日变动	标签	股本
300986	志特新材	15.47	0.59	0.2	-6.0	627	3077	新型城镇化,装修装饰                    	39-18/9+12 #        

2025-03-03 22:54:19
人气排名2000+高换手率：
代码	名称	涨幅	人气	换手	量比	成交额	cumu_ud	标签
001260	坤泰股份	-2.29	4078	11.37	2.68	0.61	-1.0	微盘股,汽车零部件                     
002825	纳尔股份	-2.25	2260	7.99	2.29	1.86	-6.0	氢能源,创投                        
603333	尚纬股份	-2.3	2053	5.71	2.07	1.86	-7.0	充电桩,参股银行                      
300164	通源石油	-2.8	2639	10.18	1.99	2.49	-3.0	页岩气,采掘行业                      
605001	威奥股份	-0.87	2364	6.3	1.9	1.73	-4.0	新材料,养老概念                      
603057	紫燕食品	0.34	2745	6.06	1.67	0.74	-4.0	预制菜概念,食品饮料                    
301586	佳力奇：	2.19	2113	10.69	1.6	1.13	5.0	次新股,注册制次新股                    
003030	祖名股份	1.16	2043	7.34	1.58	0.99	1.0	微盘股,电商概念                      
002188	中天服务	1.29	2003	6.08	1.53	0.75	-4.0	房地产服务,微盘股                     
001277	速达股份	-1.12	2653	16.35	1.5	1.19	-7.0	注册制次新股,专用设备                   
603391	力聚热能	1.8	2572	5.96	1.4	0.53	1.0	次新股估值龙头,次新股,注册制次新股            

2025-03-03 22:54:27
异动股票(加速下跌、高台跳水)+涨幅小于1：
代码	名称	涨幅	成交额	cumu_ud	标签
300153	科泰电源	-11.96%	0.6	-8.0	壳资源人气龙头,数据中心,发电机概念            
600506	统一股份	-9.88%	0.2	-9.0	石油行业,液冷概念                     
603887	城地香江	-9.98%	0.6	1.0	边缘计算,算力概念                     
600871	石化油服	-2.59%	0.0	0.0	采掘行业市值龙头,采掘行业,可燃冰             
300245	天玑科技	-11.09%	0.8	2.0	ChatGPT概念,数据中心                
300757	罗博特科	-15.06%	0.6	1.0	BC电池市值龙头,边缘计算,CPO概念           
600841	动力新科	-6.37%	0.1	-2.0	长江三角,发电机概念                    
605196	华通线缆	-9.72%	0.1	0.0	中俄贸易概念,贬值受益                   
603516	淳中科技	-5.58%	0.1	2.0	超清视频,国产芯片                     
002384	东山精密	-8.76%	0.4	3.0	PCB成长龙头,小米概念,5G概念             
300031	宝通科技	-14.88%	1.5	3.0	光刻机(胶)人气龙头,虚拟数字人,云游戏          
601777	千里科技	-3.87%	0.2	0.0	汽车整车人气龙头,换电概念,参股银行            
603991	至正股份	-7.92%	0.1	-7.0	并购重组概念,5G概念                   
600491	龙元建设	-3.96%	0.0	1.0	长江三角,PPP模式                    
300870	欧陆通：	-12.69%	0.1	1.0	无线充电,液冷概念                     
603322	超讯通信	-5.74%	0.2	3.0	智慧灯杆人气龙头,边缘计算,算力概念            
000880	潍柴重机	-8.99%	0.2	1.0	海工装备人气龙头,通用设备,发电机概念           

2025-03-03 22:54:30
业绩预告：
代码	名称	涨幅	换手	量比	类型	利润	收益	公告时间	业绩
603409	汇通控股	-%	0.0	-	业绩预告	nan%		2025-03-03 00:00:00	预计2025年1-3月业绩续盈，归属净利润约3350万元至4000万元，同比-7.38%至10.59%，营业收入约2.2亿元至2.5亿元，同比上升12.54%至27.89%，扣非净利润约3300万元至3950万元，同比-8.75%至9.23%                                                                               

2025-03-03 22:54:30
业绩快报：
代码	名称	涨幅	换手	量比	类型	公告时间	业绩
300446	航天智造	4.9%	10.59	1.57	业绩快报	2025-03-03 00:00:00	2024年1-12月快报披露，营业总收入77.81亿元，归属净利润7.906亿元，基本每股收益0.9352元                                                                                                                                                  
002378	章源钨业	2.02%	1.65	1.72	业绩快报	2025-03-04 00:00:00	2024年1-12月快报披露，营业总收入36.73亿元，归属净利润1.774亿元，基本每股收益0.15元                                                                                                                                                    
